# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   210302627 | 6725 |  476 |  297 | 4.103 | 0.156 | 0.234 | -0.041 | 0.100 | 0.120 |   1.761 |   0.657 |   0.372 |   1.452 |   0.214 |   0.178 | 2.611e-01 | 1.989e-01 | 1.494e-01 | 6.531e+02 | 2.468e+02 | 1.186e+02 | 0.2870 | 0.1568 | 0.1120 |   rpm
   210303168 | 6301 |  269 |  154 | 4.121 | 0.170 | 0.238 | -0.103 | 0.120 | 0.210 |   1.567 |   0.555 |   0.305 |   1.255 |   0.205 |   0.153 | 2.704e-01 | 2.273e-01 | 1.404e-01 | 6.012e+02 | 1.946e+02 | 1.285e+02 | 0.2223 | 0.1216 | 0.0760 |   rpm
   210303479 | 6309 |  189 |  189 | 4.223 | 0.120 | 0.192 | -0.084 | 0.150 | 0.270 |   1.363 |   0.351 |   0.237 |   1.198 |   0.148 |   0.148 | 4.305e-01 | 2.597e-01 | 2.082e-01 | 2.140e+02 | 4.686e+01 | 3.844e+01 | 0.1580 | 0.0798 | 0.0570 |   rpm
   210304352 | 6070 |  244 |  342 | 3.937 | 0.369 | 0.164 | -0.038 | 0.120 | 0.150 |   1.869 |   0.764 |   0.685 |   1.234 |   0.328 |   0.149 | 1.523e-01 | 4.582e-01 | 8.187e-02 | 4.682e+02 | 1.559e+02 | 1.782e+02 | 0.4537 | 0.0790 | 0.1264 |   rpm
   210305942 | 5042 |  240 |   90 | 4.616 | 0.025 | 0.060 | -0.459 | 0.270 | 0.150 |   0.693 |   0.099 |   0.032 |   0.728 |   0.111 |   0.021 | 2.173e+00 | 2.097e-01 | 5.247e-01 | 2.029e+02 | 6.457e+01 | 2.123e+01 | 0.1781 | 0.1612 | 0.0744 |   rpm
   210306475 | 4797 |  149 |  119 | 2.601 | 0.564 | 0.282 | -0.266 | 0.250 | 0.350 |   8.493 |   2.765 |   3.659 |   1.139 |   0.230 |   0.191 | 1.453e-03 | 9.022e-03 | 7.732e-04 | 8.978e+02 | 2.377e+02 | 3.987e+02 | 0.3433 | 0.1250 | 0.1250 |   rpm
   210307350 | 5191 |  309 |  220 | 3.412 | 0.340 | 0.952 | -0.478 | 0.350 | 0.490 |   3.301 |   5.527 |   1.110 |   1.020 |   0.313 |   0.156 | 2.804e-02 | 5.862e-02 | 2.709e-02 | 7.164e+02 | 1.063e+03 | 2.115e+02 | 0.2956 | 0.1610 | 0.1380 |   rpm
   210307378 | 3749 |   60 |   45 | 0.839 | 0.328 | 0.246 | -0.186 | 0.280 | 0.200 |  63.281 |  24.474 |  17.649 |   1.142 |   0.171 |   0.053 | 3.971e-06 | 6.330e-06 | 2.440e-06 | 2.667e+03 | 8.812e+02 | 6.623e+02 | 0.1927 | 0.0784 | 0.0280 |   rpm
   210307958 | 4750 |  138 |  138 | 2.429 | 0.270 | 0.180 | -0.359 | 0.240 | 0.280 |  10.658 |   2.304 |   2.554 |   1.153 |   0.207 |   0.172 | 8.180e-04 | 9.881e-04 | 3.664e-04 | 1.757e+03 | 3.457e+02 | 3.906e+02 | 0.2980 | 0.1392 | 0.1160 |   rpm
   210308210 | 3755 |  150 |  150 | 4.952 | 0.050 | 0.080 | -0.080 | 0.150 | 0.150 |   0.326 |   0.078 |   0.054 |   0.365 |   0.093 |   0.078 | 9.731e+00 | 3.246e+00 | 3.227e+00 | 1.962e+02 | 5.366e+01 | 4.214e+01 | 0.3200 | 0.0980 | 0.0700 |   rpm
   210308491 | 4452 |  470 |  658 | 4.689 | 0.247 | 0.095 | -0.195 | 0.200 | 0.320 |   0.580 |   0.134 |   0.255 |   0.621 |   0.148 |   0.267 | 2.966e+00 | 6.012e+00 | 1.029e+00 | 5.681e+02 | 2.568e+02 | 2.987e+02 | 0.2845 | 0.2032 | 0.1524 |   col
   210308588 | 4837 |  256 |  142 | 4.713 | 0.050 | 0.080 | -0.959 | 0.270 | 0.120 |   0.564 |   0.090 |   0.050 |   0.602 |   0.074 |   0.037 | 3.332e+00 | 7.673e-01 | 9.404e-01 | 3.220e+02 | 8.525e+01 | 1.307e+01 | 0.2194 | 0.1650 | 0.1050 |   rpm
   210309091 | 4949 |  119 |  119 | 2.919 | 0.490 | 0.588 | -0.642 | 0.420 | 0.300 |   5.513 |   4.336 |   2.427 |   0.914 |   0.266 |   0.022 | 4.854e-03 | 2.062e-02 | 4.190e-03 | 1.409e+03 | 9.081e+02 | 5.522e+02 | 0.3009 | 0.1116 | 0.1116 |   rpm
   210309341 | 3570 |  141 |  141 | 5.027 | 0.070 | 0.050 | -0.024 | 0.080 | 0.200 |   0.250 |   0.057 |   0.046 |   0.256 |   0.076 |   0.064 | 1.440e+01 | 6.800e+00 | 3.967e+00 | 1.194e+02 | 3.301e+01 | 2.586e+01 | 0.1673 | 0.0600 | 0.0840 |   rpm
   210310009 | 6343 |  307 |  307 | 4.191 | 0.110 | 0.264 | -0.163 | 0.120 | 0.390 |   1.427 |   0.664 |   0.248 |   1.168 |   0.334 |   0.208 | 3.870e-01 | 1.920e-01 | 2.398e-01 | 5.261e+02 | 2.738e+02 | 9.945e+01 | 0.4471 | 0.0850 | 0.1190 |   rpm
   210310510 | 3521 |   56 |   42 | 5.010 | 0.045 | 0.025 |  0.091 | 0.180 | 0.120 |   0.261 |   0.027 |   0.029 |   0.255 |   0.042 |   0.035 | 1.411e+01 | 3.289e+00 | 1.961e+00 | 5.169e+01 | 1.161e+01 | 1.116e+01 | 0.0661 | 0.0396 | 0.0330 |   rpm
   210310995 | 3695 |   86 |   86 | 4.955 | 0.064 | 0.040 |  0.003 | 0.180 | 0.120 |   0.325 |   0.038 |   0.064 |   0.344 |   0.045 |   0.082 | 9.800e+00 | 4.529e+00 | 1.834e+00 | 1.643e+02 | 2.565e+01 | 3.775e+01 | 0.3259 | 0.0480 | 0.0576 |   rpm
   210311067 | 4854 |  120 |  100 | 3.017 | 0.375 | 0.600 | -0.239 | 0.160 | 0.240 |   5.272 |   4.961 |   1.789 |   1.195 |   0.128 |   0.179 | 6.645e-03 | 1.776e-02 | 5.816e-03 | 1.397e+03 | 1.091e+03 | 4.720e+02 | 0.5113 | 0.0994 | 0.0710 |   rpm
   210311375 | 2842 |  651 |  407 | 5.226 | 0.070 | 0.098 | -0.203 | 0.250 | 0.400 |   0.129 |   0.052 |   0.026 |   0.106 |   0.054 |   0.025 | 4.587e+01 | 1.892e+01 | 1.948e+01 | 4.112e+01 | 2.557e+01 | 1.201e+01 | 0.0458 | 0.0500 | 0.0250 |   rpm
   210311597 | 6515 |  270 |  154 | 4.013 | 0.245 | 0.245 | -0.068 | 0.120 | 0.210 |   1.823 |   0.764 |   0.538 |   1.382 |   0.285 |   0.178 | 1.885e-01 | 2.850e-01 | 1.135e-01 | 5.517e+02 | 2.833e+02 | 1.332e+02 | 0.2266 | 0.0888 | 0.0740 |   rpm
   210312506 | 6472 |  241 |  201 | 4.163 | 0.120 | 0.192 | -0.101 | 0.150 | 0.210 |   1.533 |   0.411 |   0.275 |   1.290 |   0.136 |   0.136 | 3.360e-01 | 2.320e-01 | 1.691e-01 | 4.694e+02 | 1.175e+02 | 9.397e+01 | 0.2274 | 0.0936 | 0.0780 |   rpm
   210312511 | 4180 |  311 |  111 | 4.823 | 0.154 | 0.132 | -0.439 | 0.350 | 0.490 |   0.452 |   0.122 |   0.144 |   0.503 |   0.131 |   0.157 | 5.172e+00 | 5.171e+00 | 2.317e+00 | 5.303e+02 | 1.867e+02 | 1.610e+02 | 0.1900 | 0.2880 | 0.0720 |   col
   210312900 | 4063 |  429 |  515 | 4.905 | 0.160 | 0.192 | -0.528 | 0.400 | 0.640 |   0.359 |   0.168 |   0.144 |   0.393 |   0.203 |   0.203 | 7.264e+00 | 9.377e+00 | 4.093e+00 | 5.523e+01 | 3.250e+01 | 2.353e+01 | 0.0654 | 0.0540 | 0.0324 |   rpm
   210312947 | 3913 |   94 |  118 | 5.008 | 0.080 | 0.096 | -0.518 | 0.150 | 0.300 |   0.270 |   0.093 |   0.059 |   0.274 |   0.120 |   0.075 | 1.318e+01 | 7.000e+00 | 5.275e+00 | 3.776e+02 | 1.484e+02 | 9.115e+01 | 0.3198 | 0.1232 | 0.1584 |   rpm
   210312949 | 5801 |  280 |  630 | 4.444 | 0.162 | 0.135 | -0.772 | 0.560 | 0.200 |   0.841 |   0.182 |   0.172 |   0.800 |   0.090 |   0.090 | 1.149e+00 | 9.711e-01 | 4.694e-01 | 1.553e+02 | 5.276e+01 | 6.357e+01 | 0.1726 | 0.0756 | 0.0882 |   rpm
   210312956 | 3740 |  390 |  177 | 4.943 | 0.068 | 0.119 | -0.026 | 0.100 | 0.180 |   0.328 |   0.129 |   0.081 |   0.338 |   0.143 |   0.095 | 9.163e+00 | 5.193e+00 | 4.276e+00 | 1.547e+02 | 8.823e+01 | 4.263e+01 | 0.1997 | 0.1080 | 0.1296 |   rpm
   210313423 | 4752 |  113 |  142 | 4.618 | 0.020 | 0.033 |  0.049 | 0.120 | 0.270 |   0.728 |   0.029 |   0.054 |   0.796 |   0.016 |   0.072 | 2.031e+00 | 2.478e-01 | 2.209e-01 | 1.890e+02 | 5.671e+00 | 1.821e+01 | 0.3065 | 0.0676 | 0.0416 |   rpm
   210313844 | 4011 |  251 |  125 | 5.023 | 0.078 | 0.078 | -0.868 | 0.350 | 0.560 |   0.270 |   0.055 |   0.062 |   0.292 |   0.076 |   0.091 | 1.338e+01 | 6.594e+00 | 3.798e+00 | 4.366e+02 | 1.105e+02 | 1.183e+02 | 0.2589 | 0.2380 | 0.1020 |   rpm
   210314226 | 6420 |  186 |  223 | 4.115 | 0.192 | 0.160 | -0.197 | 0.160 | 0.480 |   1.530 |   0.414 |   0.326 |   1.222 |   0.164 |   0.263 | 3.012e-01 | 3.310e-01 | 1.238e-01 | 3.934e+02 | 9.395e+01 | 8.916e+01 | 0.1826 | 0.1040 | 0.0650 |   rpm
   210314232 | 3488 |   69 |   41 | 5.016 | 0.030 | 0.020 |  0.135 | 0.050 | 0.160 |   0.258 |   0.005 |   0.015 |   0.252 |   0.005 |   0.017 | 1.465e+01 | 2.094e+00 | 8.792e-01 | 7.680e+01 | 2.304e+00 | 3.861e+00 | 0.1266 | 0.0032 | 0.0760 |   rpm
   210314431 | 6181 |  195 |  195 | 4.185 | 0.180 | 0.252 | -0.229 | 0.200 | 0.240 |   1.389 |   0.522 |   0.332 |   1.117 |   0.188 |   0.141 | 3.672e-01 | 3.488e-01 | 2.024e-01 | 4.249e+02 | 1.557e+02 | 9.734e+01 | 0.2076 | 0.1120 | 0.0700 |   rpm
   210314440 | 5701 |  278 |  232 | 4.455 | 0.065 | 0.364 | -0.176 | 0.120 | 0.330 |   0.954 |   0.582 |   0.116 |   0.935 |   0.099 |   0.082 | 1.073e+00 | 3.094e-01 | 7.859e-01 | 3.591e+02 | 2.314e+02 | 4.977e+01 | 0.3452 | 0.1040 | 0.1248 |   rpm
   210314566 | 6345 |  412 |  257 | 4.180 | 0.135 | 0.270 | -0.193 | 0.180 | 0.240 |   1.432 |   0.638 |   0.241 |   1.196 |   0.197 |   0.169 | 3.621e-01 | 2.529e-01 | 2.225e-01 | 4.704e+02 | 1.987e+02 | 8.362e+01 | 0.3087 | 0.1392 | 0.1044 |   rpm
   210314671 | 3502 |  174 |  174 | 5.044 | 0.084 | 0.070 | -0.051 | 0.150 | 0.210 |   0.226 |   0.063 |   0.049 |   0.212 |   0.085 |   0.060 | 1.675e+01 | 1.079e+01 | 5.683e+00 | 1.650e+02 | 5.401e+01 | 4.069e+01 | 0.3154 | 0.0960 | 0.1152 |   col
   210314854 | 4953 |  190 |  158 | 2.452 | 0.768 | 0.096 | -0.510 | 0.300 | 0.360 |   9.416 |   1.470 |   5.114 |   1.022 |   0.257 |   0.117 | 1.046e-03 | 1.224e-02 | 2.951e-04 | 1.151e+03 | 1.828e+02 | 5.837e+02 | 0.3697 | 0.1280 | 0.1280 |   rpm
   210315825 | 4827 |  180 |  180 | 2.801 | 0.486 | 0.567 | -0.298 | 0.200 | 0.400 |   6.327 |   4.852 |   2.390 |   1.108 |   0.167 |   0.201 | 3.367e-03 | 1.406e-02 | 2.716e-03 | 8.857e+02 | 4.735e+02 | 3.559e+02 | 0.3396 | 0.1476 | 0.1476 |   rpm
   210316002 | 6080 |  251 |  179 | 4.188 | 0.200 | 0.240 | -0.103 | 0.150 | 0.240 |   1.368 |   0.471 |   0.299 |   1.107 |   0.160 |   0.114 | 4.228e-01 | 4.405e-01 | 2.433e-01 | 4.685e+02 | 1.788e+02 | 1.107e+02 | 0.2426 | 0.1232 | 0.0880 |   rpm
   210316476 | 6072 |  184 |  147 | 4.316 | 0.088 | 0.220 | -0.238 | 0.200 | 0.200 |   1.179 |   0.363 |   0.161 |   1.048 |   0.080 |   0.112 | 6.164e-01 | 2.644e-01 | 3.353e-01 | 4.069e+02 | 1.280e+02 | 5.736e+01 | 0.2083 | 0.1430 | 0.0550 |   rpm
   210316598 | 3773 |   61 |   46 | 4.929 | 0.063 | 0.045 | -0.053 | 0.080 | 0.100 |   0.344 |   0.043 |   0.038 |   0.382 |   0.062 |   0.044 | 8.686e+00 | 2.924e+00 | 1.865e+00 | 2.176e+02 | 3.398e+01 | 2.939e+01 | 0.3764 | 0.0702 | 0.0390 |   rpm
   210316742 | 6139 |  327 |  145 | 4.145 | 0.180 | 0.150 | -0.257 | 0.250 | 0.300 |   1.387 |   0.316 |   0.257 |   1.109 |   0.133 |   0.186 | 3.459e-01 | 2.622e-01 | 1.491e-01 | 5.193e+02 | 1.137e+02 | 9.330e+01 | 0.2136 | 0.1804 | 0.0820 |   rpm
   210316947 | 6040 |  222 |  296 | 3.995 | 0.378 | 0.210 | -0.019 | 0.120 | 0.210 |   1.622 |   0.937 |   0.594 |   1.168 |   0.344 |   0.143 | 2.148e-01 | 6.094e-01 | 1.364e-01 | 5.731e+02 | 2.668e+02 | 2.108e+02 | 0.4463 | 0.1260 | 0.1260 |   rpm
   210317105 | 4380 |  209 |  104 | 4.722 | 0.099 | 0.055 | -0.214 | 0.300 | 0.360 |   0.562 |   0.072 |   0.109 |   0.616 |   0.077 |   0.108 | 3.310e+00 | 1.912e+00 | 7.407e-01 | 2.150e+02 | 2.791e+01 | 4.240e+01 | 0.1903 | 0.1584 | 0.0880 |   rpm
   210317331 | 3360 |   67 |   33 | 5.099 | 0.020 | 0.020 |  0.091 | 0.050 | 0.050 |   0.196 |   0.014 |   0.004 |   0.178 |   0.018 |   0.004 | 2.331e+01 | 1.399e+00 | 2.149e+00 | 4.180e+01 | 1.205e+01 | 1.254e+00 | 0.0348 | 0.0656 | 0.0010 |   rpm
   210317378 | 3788 |  114 |  114 | 4.917 | 0.028 | 0.049 |  0.071 | 0.080 | 0.180 |   0.358 |   0.051 |   0.026 |   0.396 |   0.066 |   0.041 | 8.048e+00 | 1.408e+00 | 1.626e+00 | 3.583e+01 | 5.593e+00 | 4.838e+00 | 0.0454 | 0.0160 | 0.0224 |   rpm
   210317526 | 4171 |  124 |   99 | 4.780 | 0.030 | 0.048 | -0.095 | 0.180 | 0.120 |   0.509 |   0.055 |   0.032 |   0.574 |   0.068 |   0.038 | 4.277e+00 | 7.020e-01 | 7.845e-01 | 1.373e+02 | 2.144e+01 | 1.352e+01 | 0.1957 | 0.0996 | 0.0830 |   rpm
   210317585 | 6374 |  259 |  207 | 4.203 | 0.115 | 0.138 | -0.060 | 0.150 | 0.210 |   1.429 |   0.281 |   0.235 |   1.228 |   0.175 |   0.125 | 3.891e-01 | 2.136e-01 | 1.379e-01 | 4.307e+02 | 8.831e+01 | 8.637e+01 | 0.3138 | 0.0780 | 0.1248 |   rpm
   210317628 | 6109 |  150 |  225 | 4.280 | 0.168 | 0.168 | -0.810 | 0.280 | 0.200 |   1.068 |   0.216 |   0.212 |   0.854 |   0.043 |   0.052 | 6.511e-01 | 5.446e-01 | 2.966e-01 | 5.149e+02 | 1.056e+02 | 1.033e+02 | 0.3265 | 0.0864 | 0.1296 |   rpm
   210318134 | 3626 |  109 |   87 | 4.994 | 0.050 | 0.060 | -0.035 | 0.180 | 0.150 |   0.282 |   0.058 |   0.048 |   0.296 |   0.072 |   0.072 | 1.255e+01 | 3.994e+00 | 3.541e+00 | 7.184e+01 | 1.654e+01 | 1.582e+01 | 0.1098 | 0.0612 | 0.0612 |   rpm
   210318238 | 5439 |  544 |  128 | 3.679 | 0.642 | 1.284 | -0.275 | 0.250 | 0.800 |   2.201 |   6.631 |   1.206 |   0.949 |   0.242 |   0.081 | 6.042e-02 | 7.270e-01 | 5.983e-02 | 4.832e+02 | 1.025e+03 | 2.961e+02 | 0.2847 | 0.2214 | 0.0984 |   rpm
   210318481 | 5163 |  265 |  265 | 4.569 | 0.030 | 0.066 | -0.026 | 0.150 | 0.240 |   0.798 |   0.110 |   0.074 |   0.857 |   0.076 |   0.076 | 1.698e+00 | 2.970e-01 | 4.276e-01 | 2.637e+02 | 5.406e+01 | 2.595e+01 | 0.2677 | 0.1788 | 0.1490 |   rpm
   210318725 | 6215 |  186 |  223 | 4.239 | 0.120 | 0.192 | -0.176 | 0.160 | 0.320 |   1.283 |   0.365 |   0.186 |   1.124 |   0.113 |   0.181 | 4.536e-01 | 2.409e-01 | 2.038e-01 | 3.579e+02 | 8.853e+01 | 6.020e+01 | 0.2544 | 0.0860 | 0.1032 |   rpm
   210318757 | 4837 |   98 |  137 | 2.442 | 0.528 | 0.132 | -0.363 | 0.250 | 0.250 |  11.000 |   0.529 |   5.771 |   1.140 |   0.222 |   0.222 | 8.625e-04 | 3.877e-03 | 2.491e-04 | 1.395e+03 | 1.171e+02 | 6.629e+02 | 0.4684 | 0.0720 | 0.1440 |   rpm
   210318953 | 6046 |  213 |  267 | 4.274 | 0.140 | 0.168 | -0.182 | 0.200 | 0.280 |   1.224 |   0.275 |   0.264 |   1.047 |   0.132 |   0.110 | 5.560e-01 | 4.102e-01 | 2.695e-01 | 3.723e+02 | 1.077e+02 | 8.356e+01 | 0.3634 | 0.1104 | 0.1472 |   rpm
   210318976 | 4680 |  140 |  140 | 2.435 | 0.245 | 0.175 | -0.199 | 0.200 | 0.320 |  10.892 |   1.905 |   2.200 |   1.213 |   0.290 |   0.207 | 8.373e-04 | 8.104e-04 | 4.118e-04 | 9.295e+02 | 1.576e+02 | 1.592e+02 | 0.3607 | 0.1330 | 0.1330 |   rpm
   210319059 | 3648 |   88 |  110 | 4.960 | 0.060 | 0.050 |  0.062 | 0.080 | 0.060 |   0.315 |   0.042 |   0.057 |   0.332 |   0.045 |   0.072 | 1.047e+01 | 3.717e+00 | 2.342e+00 | 7.215e+01 | 2.123e+01 | 2.186e+01 | 0.1084 | 0.0600 | 0.0500 |   rpm
   210319568 | 4933 |  174 |  145 | 3.204 | 0.405 | 0.729 | -0.376 | 0.300 | 0.420 |   4.244 |   5.063 |   1.669 |   0.973 |   0.256 |   0.085 | 1.177e-02 | 4.668e-02 | 1.071e-02 | 5.297e+02 | 5.618e+02 | 1.864e+02 | 0.3357 | 0.1360 | 0.1360 |   rpm
   210319653 | 4788 |  115 |  115 | 2.437 | 0.312 | 0.156 | -0.294 | 0.250 | 0.300 |  10.779 |   1.343 |   2.054 |   1.183 |   0.474 |   0.215 | 9.075e-04 | 1.409e-03 | 3.148e-04 | 6.989e+02 | 8.528e+01 | 1.040e+02 | 0.2300 | 0.1050 | 0.0750 |   rpm
   210319712 | 3616 |  201 |  201 | 5.013 | 0.085 | 0.085 | -0.042 | 0.150 | 0.210 |   0.263 |   0.081 |   0.073 |   0.265 |   0.117 |   0.098 | 1.378e+01 | 1.050e+01 | 5.184e+00 | 1.739e+02 | 6.837e+01 | 5.708e+01 | 0.1945 | 0.1056 | 0.0880 |   col
   210319744 | 3520 |  113 |  141 | 5.044 | 0.070 | 0.060 | -0.009 | 0.120 | 0.150 |   0.237 |   0.051 |   0.054 |   0.230 |   0.066 |   0.066 | 1.607e+01 | 8.934e+00 | 3.880e+00 | 1.633e+02 | 3.854e+01 | 4.191e+01 | 0.2102 | 0.0670 | 0.0938 |   rpm
   210319815 | 3908 |  194 |  389 | 5.010 | 0.066 | 0.143 | -0.472 | 0.360 | 0.150 |   0.259 |   0.144 |   0.044 |   0.264 |   0.177 |   0.059 | 1.396e+01 | 4.656e+00 | 7.355e+00 | 2.031e+02 | 1.144e+02 | 4.776e+01 | 0.3216 | 0.1290 | 0.2064 |   rpm
   210320059 | 4010 |   95 |   95 | 4.814 | 0.054 | 0.020 | -0.057 | 0.250 | 0.350 |   0.476 |   0.010 |   0.050 |   0.540 |   0.013 |   0.059 | 4.939e+00 | 1.279e+00 | 2.963e-01 | 9.621e+01 | 5.748e+00 | 6.298e+00 | 0.0723 | 0.0546 | 0.0156 |   rpm
   210320099 | 4841 |  211 |   77 | 2.425 | 0.114 | 0.152 | -0.513 | 0.250 | 0.300 |  10.241 |   2.049 |   1.444 |   1.023 |   0.239 |   0.096 | 9.231e-04 | 5.132e-04 | 3.720e-04 | 1.616e+03 | 3.322e+02 | 2.020e+02 | 0.3192 | 0.1200 | 0.0750 |   rpm
   210320253 | 5064 |  210 |  120 | 2.514 | 0.924 | 0.168 | -0.893 | 0.480 | 0.300 |   8.345 |   1.837 |   5.259 |   0.902 |   0.204 |   0.028 | 1.356e-03 | 3.224e-02 | 5.864e-04 | 1.842e+03 | 3.828e+02 | 1.126e+03 | 0.2307 | 0.1846 | 0.0852 |   rpm
   210320522 | 5127 |  272 |  151 | 3.052 | 0.774 | 0.774 | -0.668 | 0.450 | 0.450 |   3.789 |   4.819 |   1.877 |   0.930 |   0.240 |   0.057 | 1.206e-02 | 9.295e-02 | 1.147e-02 | 8.282e+02 | 8.705e+02 | 4.244e+02 | 0.2236 | 0.1870 | 0.0660 |   rpm
   210320835 | 4378 |  278 |  231 | 4.923 | 0.060 | 0.165 | -0.961 | 0.160 | 0.560 |   0.378 |   0.124 |   0.082 |   0.443 |   0.115 |   0.115 | 7.697e+00 | 3.557e+00 | 3.506e+00 | 4.535e+02 | 1.847e+02 | 1.151e+02 | 0.3274 | 0.0660 | 0.1760 |   rpm
   210321100 | 4652 |  111 |  139 | 2.409 | 0.160 | 0.160 | -0.163 | 0.200 | 0.240 |  11.088 |   2.090 |   1.759 |   1.242 |   0.261 |   0.187 | 8.455e-04 | 5.904e-04 | 3.476e-04 | 1.134e+03 | 2.231e+02 | 1.576e+02 | 0.4698 | 0.1020 | 0.1428 |   rpm
   210321165 | 6078 |  174 |  209 | 4.181 | 0.210 | 0.294 | -0.098 | 0.150 | 0.270 |   1.383 |   0.647 |   0.331 |   1.117 |   0.224 |   0.140 | 3.584e-01 | 5.094e-01 | 2.307e-01 | 4.164e+02 | 2.026e+02 | 1.027e+02 | 0.2483 | 0.1212 | 0.1010 |   rpm
   210321327 | 4719 |  142 |  142 | 2.449 | 0.342 | 0.095 | -0.241 | 0.240 | 0.240 |  10.834 |   1.067 |   3.157 |   1.211 |   0.228 |   0.190 | 9.636e-04 | 2.126e-03 | 2.623e-04 | 9.989e+02 | 1.075e+02 | 2.763e+02 | 0.4191 | 0.1200 | 0.1680 |   rpm
   210321339 | 5068 |  186 |  155 | 3.340 | 0.804 | 0.804 | -0.402 | 0.400 | 0.480 |   2.949 |   3.683 |   1.878 |   0.942 |   0.276 |   0.081 | 1.787e-02 | 2.452e-01 | 1.665e-02 | 9.324e+02 | 1.059e+03 | 5.713e+02 | 0.2794 | 0.1664 | 0.1248 |   rpm
   210321520 | 3208 |  269 |  168 | 5.181 | 0.035 | 0.049 | -0.298 | 0.300 | 0.480 |   0.156 |   0.023 |   0.014 |   0.136 |   0.026 |   0.018 | 3.473e+01 | 7.025e+00 | 7.895e+00 | 7.785e+01 | 2.592e+01 | 1.658e+01 | 0.0924 | 0.0754 | 0.0348 |   rpm
   210321990 | 5691 |  297 |  475 | 4.430 | 0.105 | 0.357 | -0.041 | 0.180 | 0.300 |   0.993 |   0.459 |   0.186 |   0.950 |   0.147 |   0.067 | 9.852e-01 | 4.889e-01 | 6.911e-01 | 2.489e+02 | 1.278e+02 | 5.480e+01 | 0.3568 | 0.1580 | 0.2212 |   rpm
   210322064 | 5867 |  258 |  258 | 4.317 | 0.140 | 0.196 | -0.038 | 0.120 | 0.210 |   1.120 |   0.356 |   0.178 |   1.050 |   0.107 |   0.089 | 6.294e-01 | 4.151e-01 | 3.197e-01 | 2.640e+02 | 8.210e+01 | 5.333e+01 | 0.3598 | 0.0948 | 0.1422 |   rpm
   210322242 | 4164 |  103 |  103 | 4.775 | 0.020 | 0.028 | -0.066 | 0.120 | 0.120 |   0.513 |   0.033 |   0.013 |   0.586 |   0.030 |   0.030 | 4.237e+00 | 2.542e-01 | 5.040e-01 | 3.097e+02 | 2.276e+01 | 2.120e+01 | 0.5015 | 0.1400 | 0.0420 |   rpm
   210322349 | 6203 |  195 |  195 | 3.995 | 0.280 | 0.200 | -0.053 | 0.150 | 0.150 |   1.753 |   0.617 |   0.456 |   1.329 |   0.162 |   0.259 | 1.921e-01 | 3.131e-01 | 9.127e-02 | 1.827e+02 | 5.375e+01 | 5.537e+01 | 0.2644 | 0.0770 | 0.0770 |   rpm
   210322477 | 4813 | 1203 |  962 | 3.126 | 0.932 | 0.699 | -0.230 | 0.200 | 0.440 |   2.086 |   4.451 |   1.710 |   1.017 |   0.224 |   0.671 | 3.732e-02 | 1.269e+00 | 3.625e-02 | 8.063e+02 | 2.148e+03 | 7.054e+02 | 0.5244 | 0.2870 | 0.4592 |   rpm
   210322499 | 6339 |  190 |  152 | 4.176 | 0.130 | 0.208 | -0.094 | 0.120 | 0.240 |   1.458 |   0.485 |   0.283 |   1.236 |   0.143 |   0.167 | 3.645e-01 | 2.689e-01 | 1.901e-01 | 1.797e+02 | 6.127e+01 | 3.398e+01 | 0.1385 | 0.0684 | 0.0380 |   rpm
   210322505 | 6151 |  112 |  187 | 4.132 | 0.180 | 0.180 | -0.218 | 0.210 | 0.150 |   1.435 |   0.405 |   0.269 |   1.125 |   0.166 |   0.166 | 3.344e-01 | 2.671e-01 | 1.485e-01 | 3.902e+02 | 1.280e+02 | 7.157e+01 | 0.4799 | 0.0770 | 0.0924 |   rpm
   210322534 | 4703 |  190 |  190 | 4.627 | 0.040 | 0.056 |  0.033 | 0.150 | 0.240 |   0.697 |   0.073 |   0.048 |   0.759 |   0.073 |   0.060 | 2.252e+00 | 3.939e-01 | 4.550e-01 | 1.942e+02 | 2.420e+01 | 2.553e+01 | 0.2348 | 0.1572 | 0.1310 |   rpm
   210322728 | 3712 |  148 |  177 | 4.982 | 0.045 | 0.072 | -0.139 | 0.250 | 0.250 |   0.296 |   0.062 |   0.044 |   0.313 |   0.085 |   0.060 | 1.136e+01 | 3.445e+00 | 3.520e+00 | 1.064e+02 | 2.724e+01 | 2.169e+01 | 0.1231 | 0.0684 | 0.0570 |   rpm
   210322796 | 6101 |  322 |  386 | 3.814 | 0.451 | 0.164 | -0.030 | 0.150 | 0.090 |   2.155 |   1.040 |   1.007 |   1.309 |   0.502 |   0.314 | 9.733e-02 | 4.254e-01 | 4.764e-02 | 4.841e+02 | 2.189e+02 | 2.176e+02 | 0.5283 | 0.2052 | 0.1710 |   rpm
   210323006 | 4360 |  105 |  158 | 1.377 | 0.552 | 0.460 | -0.619 | 0.450 | 0.630 |  31.276 |  16.610 |  12.517 |   0.965 |   0.334 |   0.105 | 2.349e-05 | 1.123e-04 | 1.805e-05 | 8.994e+02 | 4.968e+02 | 3.688e+02 | 0.3663 | 0.1420 | 0.1420 |   rpm
