# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   202791295 | 4183 |  578 |  192 | 1.180 | 1.118 | 0.156 | -0.589 | 0.250 | 0.300 |  39.739 |   7.166 |  28.894 |   0.950 |   0.029 |   0.051 | 1.313e-05 | 6.108e-04 | 4.748e-06 | 8.650e+03 | 1.536e+03 | 6.234e+03 | 1.0476 | 0.8008 | 0.3080 |   rpm
   202791563 | 3561 | 3383 |  225 | 5.016 | 0.090 | 1.098 |  0.042 | 0.120 | 0.240 |   0.250 |   1.977 |   0.065 |   0.247 |   1.390 |   0.097 | 1.482e+01 | 9.777e+00 | 1.470e+01 | 6.547e+01 | 7.363e+02 | 2.121e+01 | 0.0971 | 1.9404 | 0.0660 |   col
   202792099 | 4361 |  332 |  277 | 2.159 | 0.330 | 0.715 | -0.041 | 0.150 | 0.480 |  15.380 |  16.385 |   5.101 |   1.240 |   0.228 |   0.320 | 2.862e-04 | 6.399e-04 | 2.589e-04 | 1.202e+03 | 1.328e+03 | 4.471e+02 | 0.7724 | 0.3488 | 0.2616 |   rpm
   202792561 | 4638 |  244 |  203 | 2.328 | 0.665 | 0.665 | -0.229 | 0.350 | 0.770 |  10.712 |   9.559 |   5.729 |   1.033 |   0.279 |   0.167 | 4.793e-04 | 3.744e-03 | 4.249e-04 | 3.092e+03 | 2.895e+03 | 1.495e+03 | 0.9942 | 0.2870 | 0.3444 |   rpm
   202793212 | 5086 |  770 |  513 | 3.027 | 1.176 | 0.882 | -0.405 | 0.500 | 0.700 |   4.339 |   7.458 |   3.195 |   0.953 |   0.283 |   0.088 | 7.215e-03 | 3.857e-01 | 6.855e-03 | 1.727e+03 | 2.703e+03 | 1.307e+03 | 1.2752 | 0.7070 | 0.6060 |   col
   202793374 | 3859 |  246 |   73 | 1.129 | 0.196 | 0.672 |  0.003 | 0.090 | 1.230 |  47.212 |  42.542 |  10.699 |   1.013 |   0.158 |   0.158 | 1.044e-05 | 9.271e-06 | 9.311e-06 | 1.945e+03 | 1.846e+03 | 2.627e+02 | 0.9092 | 0.1730 | 0.2768 |   rpm
   202793713 | 5756 |  484 | 1212 | 4.328 | 0.264 | 0.308 | -0.110 | 0.150 | 0.390 |   1.148 |   0.360 |   0.460 |   0.950 |   0.215 |   0.215 | 7.061e-01 | 1.466e+00 | 4.420e-01 | 4.742e+02 | 1.373e+02 | 2.066e+02 | 1.8817 | 0.3152 | 1.1820 |   rpm
   202793842 | 4154 | 1048 |  167 | 4.735 | 0.096 | 0.208 |  0.035 | 0.180 | 0.150 |   0.549 |   0.316 |   0.104 |   0.598 |   0.308 |   0.103 | 3.533e+00 | 1.889e+00 | 2.136e+00 | 1.271e+02 | 1.010e+02 | 2.652e+01 | 0.3706 | 0.7304 | 0.1660 |   rpm
   202794152 | 4497 |  198 |  238 | 1.978 | 0.492 | 0.574 | -0.325 | 0.450 | 0.630 |  15.692 |  14.541 |   6.096 |   1.008 |   0.322 |   0.124 | 2.313e-04 | 8.405e-04 | 2.081e-04 | 3.294e+03 | 2.963e+03 | 1.211e+03 | 0.7720 | 0.3150 | 0.3780 |   rpm
   202794306 | 3479 |  244 |  174 | 0.161 | 0.216 | 0.180 | -0.355 | 0.300 | 0.360 | 128.083 |  33.461 |  30.384 |   0.985 |   0.058 |   0.069 | 4.167e-07 | 5.468e-07 | 1.877e-07 | 8.371e+03 | 1.262e+03 | 1.685e+03 | 0.5764 | 0.3456 | 0.2304 |   rpm
   202794386 | 4388 |  336 |  280 | 1.558 | 0.952 | 0.408 | -0.624 | 0.640 | 0.400 |  26.205 |  10.725 |  17.463 |   0.934 |   0.176 |   0.044 | 4.873e-05 | 1.341e-03 | 3.597e-05 | 6.490e+03 | 3.252e+03 | 4.293e+03 | 0.7389 | 0.4788 | 0.3990 |   rpm
   202795020 | 4279 |  212 |  177 | 1.695 | 0.550 | 0.550 | -0.278 | 0.400 | 0.640 |  23.866 |  18.967 |  12.036 |   1.020 |   0.298 |   0.124 | 6.983e-05 | 5.670e-04 | 5.876e-05 | 3.438e+03 | 2.414e+03 | 1.622e+03 | 0.4741 | 0.2196 | 0.1830 |   rpm
   202795086 | 6025 |  253 |  253 | 4.181 | 0.174 | 0.203 | -0.021 | 0.150 | 0.240 |   1.445 |   0.391 |   0.361 |   1.161 |   0.136 |   0.163 | 3.630e-01 | 3.919e-01 | 1.885e-01 | 3.532e+02 | 8.940e+01 | 8.378e+01 | 0.3478 | 0.1932 | 0.1610 |   rpm
   202795106 | 6777 | 1014 |  422 | 3.702 | 0.175 | 0.125 |  0.064 | 0.100 | 0.080 |   3.184 |   0.618 |   0.786 |   1.911 |   0.455 |   0.379 | 5.554e-02 | 5.631e-02 | 2.269e-02 | 5.270e+02 | 1.184e+02 | 1.302e+02 | 0.6136 | 0.4140 | 0.2300 |   rpm
   202795151 | 4143 |  909 |  419 | 4.779 | 0.125 | 0.225 | -0.024 | 0.080 | 0.160 |   0.508 |   0.269 |   0.152 |   0.585 |   0.245 |   0.210 | 3.792e+00 | 4.428e+00 | 2.254e+00 | 1.244e+02 | 1.117e+02 | 4.747e+01 | 0.1296 | 0.4884 | 0.0660 |   rpm
   202795175 | 6151 |  343 |  411 | 4.123 | 0.216 | 0.180 |  0.058 | 0.100 | 0.240 |   1.480 |   0.611 |   0.432 |   1.216 |   0.277 |   0.277 | 3.310e-01 | 4.066e-01 | 1.824e-01 | 9.503e+02 | 2.967e+02 | 2.644e+02 | 2.5440 | 0.4010 | 0.4812 |   col
   202795188 | 4908 |   79 |  139 | 4.612 | 0.066 | 0.024 | -0.008 | 0.100 | 0.280 |   0.731 |   0.038 |   0.128 |   0.804 |   0.043 |   0.129 | 2.041e+00 | 8.420e-01 | 2.220e-01 | 3.727e+01 | 7.640e+00 | 7.640e+00 | 0.0404 | 0.0378 | 0.0090 |   plx
   202795246 | 4933 |  149 |  119 | 3.201 | 1.460 | 0.730 | -0.027 | 0.120 | 0.660 |   4.332 |   6.011 |   3.693 |   0.957 |   1.139 |   0.175 | 8.924e-03 | 1.768e+00 | 8.120e-03 | 5.227e+01 | 1.954e+01 | 1.954e+01 | 0.1397 | 0.1428 | 0.1020 |   plx
   202795621 | 4426 |   44 |  159 | 4.656 | 0.062 | 0.020 |  0.163 | 0.050 | 0.100 |   0.658 |   0.013 |   0.073 |   0.715 |   0.014 |   0.057 | 2.519e+00 | 7.410e-01 | 1.511e-01 | 1.461e+02 | 4.384e+00 | 2.323e+01 | 1.1600 | 0.0010 | 0.3688 |   rpm
   202795686 | 4069 |  167 |  133 | 1.005 | 0.080 | 0.096 | -0.684 | 0.300 | 0.250 |  50.070 |   4.957 |   4.511 |   0.922 |   0.058 |   0.029 | 7.343e-06 | 2.337e-06 | 2.072e-06 | 8.949e+03 | 8.543e+02 | 5.278e+02 | 0.5320 | 0.2748 | 0.2290 |   rpm
   202795731 | 4374 |  356 |  296 | 1.509 | 0.902 | 0.205 | -0.467 | 0.400 | 0.480 |  27.801 |   7.198 |  17.707 |   0.954 |   0.119 |   0.074 | 3.756e-05 | 7.526e-04 | 1.937e-05 | 8.163e+03 | 2.161e+03 | 5.326e+03 | 0.8172 | 0.5316 | 0.4430 |   rpm
   202795748 | 6109 |  214 |  178 | 4.113 | 0.246 | 0.246 |  0.013 | 0.120 | 0.180 |   1.482 |   0.640 |   0.383 |   1.211 |   0.232 |   0.145 | 2.874e-01 | 4.379e-01 | 1.735e-01 | 5.182e+02 | 2.199e+02 | 1.323e+02 | 0.2575 | 0.1134 | 0.0810 |   rpm
   202796102 | 6431 |   64 | 1472 | 3.661 | 0.020 | 0.836 |  0.010 | 0.050 | 0.050 |   3.311 |   6.274 |   0.066 |   1.839 |   0.037 |   0.037 | 5.050e-02 | 3.030e-03 | 4.788e-02 | 2.874e+02 | 4.493e+02 | 8.622e+00 | 1.5203 | 0.0010 | 0.7288 |   rpm
   202796625 | 3625 |  278 |  278 | 0.284 | 0.448 | 0.280 | -0.408 | 0.350 | 0.350 | 108.826 |  35.962 |  43.733 |   0.968 |   0.072 |   0.060 | 6.405e-07 | 2.652e-06 | 3.825e-07 | 7.664e+03 | 2.110e+03 | 3.139e+03 | 0.9673 | 0.5136 | 0.3210 |   rpm
   202796635 | 3549 |  278 |  198 | 0.135 | 0.522 | 0.232 | -0.446 | 0.560 | 0.280 | 128.594 |  45.675 |  58.574 |   0.976 |   0.190 |   0.063 | 4.063e-07 | 2.919e-06 | 2.500e-07 | 8.855e+03 | 2.738e+03 | 3.403e+03 | 0.6315 | 0.3952 | 0.2470 |   rpm
   202797097 | 3388 |  376 |  268 | 0.065 | 0.540 | 0.225 | -0.300 | 0.480 | 0.400 | 147.103 |  42.839 |  71.416 |   0.999 |   0.134 |   0.075 | 2.954e-07 | 1.835e-06 | 1.767e-07 | 5.528e+03 | 1.149e+03 | 2.390e+03 | 0.5527 | 0.4920 | 0.2952 |   rpm
   202797111 | 3482 |  211 |  176 | 0.219 | 0.287 | 0.205 | -0.390 | 0.350 | 0.350 | 120.252 |  33.242 |  30.531 |   0.986 |   0.068 |   0.068 | 4.569e-07 | 5.899e-07 | 2.279e-07 | 7.716e+03 | 1.582e+03 | 1.773e+03 | 0.7538 | 0.3220 | 0.2760 |   rpm
   202797291 | 4210 |  172 |  172 | 1.322 | 0.224 | 0.140 | -0.602 | 0.360 | 0.300 |  34.155 |   6.946 |   5.772 |   0.943 |   0.064 |   0.045 | 2.045e-05 | 1.915e-05 | 7.696e-06 | 9.045e+03 | 1.558e+03 | 1.570e+03 | 0.4615 | 0.3024 | 0.1890 |   rpm
   202797529 | 4519 |  295 |  246 | 2.050 | 0.790 | 0.948 | -0.685 | 0.630 | 0.540 |  13.764 |  25.677 |   8.040 |   0.916 |   0.273 |   0.047 | 2.562e-04 | 3.490e-03 | 2.459e-04 | 3.523e+03 | 6.108e+03 | 2.234e+03 | 0.4708 | 0.4680 | 0.1950 |   rpm
   202797583 | 6039 |  246 |  295 | 3.794 | 0.520 | 0.050 |  0.026 | 0.100 | 0.240 |   2.393 |   0.347 |   1.149 |   1.338 |   0.274 |   0.328 | 9.256e-02 | 4.915e-01 | 2.315e-02 | 8.840e+02 | 1.546e+02 | 4.093e+02 | 1.4438 | 0.1240 | 0.1736 |   rpm
   202797631 | 6135 |  250 |  250 | 4.193 | 0.160 | 0.288 | -0.013 | 0.150 | 0.240 |   1.397 |   0.637 |   0.292 |   1.204 |   0.198 |   0.170 | 3.789e-01 | 3.186e-01 | 2.362e-01 | 4.190e+02 | 1.726e+02 | 1.072e+02 | 0.2334 | 0.1204 | 0.1032 |   rpm
   202797666 | 4172 |  271 |  271 | 4.771 | 0.095 | 0.095 |  0.007 | 0.150 | 0.270 |   0.511 |   0.089 |   0.109 |   0.585 |   0.097 |   0.116 | 3.992e+00 | 2.482e+00 | 1.324e+00 | 9.014e+01 | 3.602e+01 | 2.992e+01 | 0.0926 | 0.0672 | 0.0420 |   rpm
   202797881 | 3707 |  369 |  308 | 5.003 | 0.120 | 0.144 | -0.219 | 0.200 | 0.400 |   0.261 |   0.144 |   0.080 |   0.275 |   0.164 |   0.117 | 1.324e+01 | 1.228e+01 | 7.216e+00 | 7.861e+01 | 4.598e+01 | 2.901e+01 | 0.0697 | 0.1152 | 0.0360 |   rpm
   202798177 | 4373 |  342 |  285 | 1.503 | 1.035 | 0.414 | -0.594 | 0.630 | 0.450 |  26.885 |  14.487 |  17.733 |   0.943 |   0.205 |   0.064 | 3.928e-05 | 1.361e-03 | 2.900e-05 | 6.264e+03 | 2.874e+03 | 4.246e+03 | 0.7460 | 0.4440 | 0.4440 |   rpm
   202798211 | 4981 |  270 |  150 | 2.795 | 0.660 | 0.880 | -1.005 | 0.780 | 0.780 |   5.986 |   7.677 |   3.035 |   0.888 |   0.098 |   0.098 | 2.846e-03 | 2.311e-02 | 2.630e-03 | 1.920e+03 | 2.282e+03 | 9.389e+02 | 0.7994 | 0.1812 | 0.1812 |   rpm
   202798403 | 4232 |   50 |   42 | 4.769 | 0.020 | 0.038 | -0.165 | 0.220 | 0.050 |   0.517 |   0.056 |   0.010 |   0.576 |   0.071 |   0.012 | 4.111e+00 | 2.467e-01 | 6.916e-01 | 1.039e+02 | 1.461e+02 | 3.118e+00 | 0.9656 | 0.1556 | 0.0010 |   rpm
   202798414 | 4514 |  132 |  132 | 1.890 | 2.664 | 0.180 | -0.676 | 0.540 | 0.300 |  17.674 |   3.920 |  13.818 |   0.905 |   0.057 |   0.126 | 1.446e-04 | 7.970e-03 | 6.606e-05 | 8.747e+03 | 1.649e+03 | 8.343e+03 | 0.3602 | 0.1776 | 0.1332 |   rpm
   202798451 | 6335 |  365 |  260 | 3.833 | 0.384 | 0.192 |  0.064 | 0.100 | 0.120 |   2.476 |   0.677 |   1.090 |   1.580 |   0.265 |   0.370 | 8.977e-02 | 2.985e-01 | 4.100e-02 | 4.482e+02 | 1.213e+02 | 1.959e+02 | 0.2654 | 0.2184 | 0.1008 |   rpm
   202798762 | 4362 |  543 |  246 | 1.480 | 3.104 | 0.160 | -0.277 | 0.350 | 0.560 |  28.397 |   5.198 |  27.669 |   0.942 |   0.164 |   0.131 | 3.760e-05 | 1.799e+00 | 1.520e-05 | 8.355e+03 | 7.977e+02 | 8.150e+03 | 0.7823 | 0.8580 | 0.4290 |   rpm
   202798807 | 4088 |  225 |  188 | 1.107 | 0.135 | 0.189 | -0.609 | 0.420 | 0.490 |  43.854 |  10.049 |   6.009 |   0.953 |   0.064 |   0.064 | 1.041e-05 | 7.678e-06 | 4.945e-06 | 9.422e+03 | 2.074e+03 | 1.102e+03 | 1.0013 | 0.3950 | 0.3950 |   rpm
   202798872 | 4605 |  237 |  379 | 2.334 | 0.162 | 1.188 | -0.351 | 0.400 | 0.560 |  11.602 |  30.002 |   2.009 |   1.035 |   0.221 |   0.147 | 6.816e-04 | 4.548e-04 | 6.681e-04 | 2.097e+03 | 5.921e+03 | 3.007e+02 | 1.0043 | 0.3090 | 0.5562 |   rpm
   202798933 | 4151 |  189 |  157 | 1.308 | 0.301 | 0.215 | -0.514 | 0.360 | 0.300 |  35.158 |   9.616 |  10.095 |   0.958 |   0.062 |   0.051 | 2.115e-05 | 3.818e-05 | 1.103e-05 | 8.492e+03 | 2.298e+03 | 2.419e+03 | 0.5111 | 0.3290 | 0.2350 |   rpm
   202799049 | 5830 |  242 |  173 | 4.086 | 0.336 | 0.210 |  0.025 | 0.120 | 0.330 |   1.515 |   0.532 |   0.551 |   1.095 |   0.188 |   0.125 | 2.773e-01 | 6.408e-01 | 1.461e-01 | 3.578e+02 | 1.311e+02 | 1.338e+02 | 0.2882 | 0.1856 | 0.1160 |   rpm
   202799815 | 4586 |  166 |  138 | 2.445 | 0.266 | 0.190 |  0.022 | 0.200 | 0.320 |  10.874 |   2.690 |   2.533 |   1.246 |   0.223 |   0.186 | 8.252e-04 | 1.177e-03 | 3.871e-04 | 1.758e+03 | 4.048e+02 | 3.871e+02 | 0.7617 | 0.1962 | 0.1308 |   rpm
   202799845 | 5791 |  236 |  236 | 4.364 | 0.115 | 0.299 | -0.120 | 0.160 | 0.320 |   1.041 |   0.464 |   0.175 |   0.973 |   0.097 |   0.097 | 7.605e-01 | 4.310e-01 | 5.016e-01 | 2.646e+02 | 1.087e+02 | 5.423e+01 | 0.2133 | 0.1458 | 0.0810 |   rpm
   202799914 | 7639 |   76 | 1381 | 4.284 | 0.020 | 0.306 | -0.041 | 0.060 | 0.050 |   1.505 |   0.717 |   0.030 |   1.595 |   0.032 |   0.256 | 4.668e-01 | 2.801e-02 | 3.291e-01 | 2.027e+02 | 8.654e+01 | 6.081e+00 | 1.2392 | 0.0010 | 0.6940 |   rpm
   202799997 | 4117 |  144 |  120 | 1.132 | 0.075 | 0.090 | -0.645 | 0.300 | 0.250 |  42.545 |   5.103 |   3.833 |   0.922 |   0.046 |   0.023 | 1.138e-05 | 3.450e-06 | 3.097e-06 | 8.664e+03 | 9.282e+02 | 3.975e+02 | 0.4452 | 0.2328 | 0.1164 |   rpm
   202800041 | 4637 |  192 |  268 | 2.271 | 0.294 | 0.833 | -0.457 | 0.300 | 0.420 |  11.486 |  16.800 |   2.845 |   0.976 |   0.197 |   0.076 | 5.871e-04 | 8.945e-04 | 5.506e-04 | 2.784e+03 | 4.597e+03 | 4.308e+02 | 1.8650 | 0.3576 | 0.4172 |   rpm
   202800046 | 4716 |  282 |  235 | 2.268 | 0.465 | 0.465 | -0.677 | 0.490 | 0.350 |  10.759 |   7.938 |   3.971 |   0.919 |   0.109 |   0.044 | 5.227e-04 | 2.008e-03 | 4.147e-04 | 4.551e+03 | 3.036e+03 | 1.821e+03 | 2.2675 | 0.3560 | 0.3560 |   col
   202800225 | 3691 | 1132 |  251 | 0.429 | 1.940 | 0.025 | -0.380 | 0.240 | 0.200 | 101.151 |   2.023 |  90.070 |   1.029 |   0.021 |   0.074 | 9.539e-07 | 7.655e-04 | 5.723e-08 | 8.341e+03 | 3.851e+02 | 7.360e+03 | 0.5326 | 1.4720 | 0.1600 |   rpm
   202800342 | 3549 |  261 |  217 | 0.265 | 0.360 | 0.225 | -0.456 | 0.560 | 0.350 | 113.415 |  31.019 |  36.383 |   0.968 |   0.099 |   0.055 | 6.235e-07 | 1.480e-06 | 3.319e-07 | 7.887e+03 | 1.870e+03 | 2.355e+03 | 0.5273 | 0.4122 | 0.2290 |   rpm
   202800875 | 4831 |  243 |   60 | 2.633 | 0.265 | 0.954 | -1.193 | 0.840 | 0.350 |   7.120 |  13.796 |   1.171 |   0.873 |   0.253 |   0.053 | 1.893e-03 | 2.951e-03 | 1.811e-03 | 9.610e+02 | 1.383e+03 | 2.337e+02 | 1.0161 | 0.2664 | 0.0432 |   rpm
   202801116 | 4112 |  314 |  314 | 1.180 | 1.122 | 0.330 | -0.377 | 0.480 | 0.480 |  38.557 |  18.368 |  26.576 |   0.971 |   0.287 |   0.065 | 1.187e-05 | 5.968e-04 | 7.893e-06 | 6.383e+03 | 2.809e+03 | 4.491e+03 | 0.9042 | 0.5664 | 0.4720 |   rpm
   202801758 | 4956 |  294 |  245 | 2.442 | 0.864 | 0.144 | -0.495 | 0.550 | 0.660 |   9.624 |   1.657 |   5.671 |   0.976 |   0.446 |   0.101 | 1.039e-03 | 1.786e-02 | 4.070e-04 | 2.325e+03 | 3.878e+02 | 1.282e+03 | 0.4348 | 0.2970 | 0.1650 |   rpm
   202802118 | 6567 |  415 |  346 | 3.912 | 0.110 | 0.154 |  0.063 | 0.120 | 0.120 |   2.279 |   0.486 |   0.294 |   1.637 |   0.100 |   0.140 | 1.277e-01 | 5.900e-02 | 5.266e-02 | 1.359e+02 | 1.495e+01 | 1.495e+01 | 0.1155 | 0.1008 | 0.0420 |   plx
   202802163 | 4651 |  240 |  240 | 2.291 | 0.532 | 0.380 | -0.560 | 0.560 | 0.400 |  11.205 |   5.483 |   4.790 |   0.949 |   0.122 |   0.061 | 6.495e-04 | 3.175e-03 | 4.664e-04 | 5.941e+03 | 3.218e+03 | 2.407e+03 | 0.6579 | 0.3600 | 0.3000 |   rpm
   202802209 | 4479 |  267 |  190 | 1.882 | 0.665 | 0.570 | -0.544 | 0.640 | 0.480 |  16.868 |  14.368 |   8.648 |   0.940 |   0.245 |   0.054 | 1.452e-04 | 1.241e-03 | 1.242e-04 | 5.246e+03 | 4.048e+03 | 2.799e+03 | 0.7167 | 0.3852 | 0.3210 |   rpm
   202802241 | 4341 |  234 |  234 | 1.569 | 0.720 | 0.360 | -0.505 | 0.630 | 0.450 |  26.579 |  11.400 |  14.458 |   0.965 |   0.245 |   0.072 | 4.341e-05 | 5.614e-04 | 3.030e-05 | 5.532e+03 | 2.887e+03 | 2.971e+03 | 0.6251 | 0.4256 | 0.3040 |   rpm
   202802295 | 4477 |  193 |  270 | 1.936 | 0.522 | 0.609 | -0.320 | 0.500 | 0.700 |  15.374 |  16.277 |   5.584 |   1.001 |   0.298 |   0.124 | 2.102e-04 | 9.238e-04 | 1.880e-04 | 3.385e+03 | 3.298e+03 | 1.303e+03 | 0.7510 | 0.3120 | 0.3744 |   rpm
   202802376 | 5065 |  626 |  284 | 2.783 | 1.326 | 0.510 | -0.245 | 0.250 | 0.750 |   5.717 |   4.014 |   4.427 |   0.997 |   0.193 |   0.120 | 4.377e-03 | 3.315e-01 | 3.786e-03 | 1.461e+03 | 1.016e+03 | 1.104e+03 | 0.7330 | 0.4944 | 0.3090 |   rpm
   202802454 | 3933 |  254 |  159 | 4.864 | 0.084 | 0.084 | -0.205 | 0.250 | 0.350 |   0.402 |   0.069 |   0.080 |   0.449 |   0.085 |   0.085 | 6.588e+00 | 3.112e+00 | 1.815e+00 | 1.768e+02 | 5.372e+01 | 4.120e+01 | 0.2207 | 0.1140 | 0.0950 |   rpm
   202802616 | 4613 |  129 |  110 | 2.407 | 0.168 | 0.126 | -0.013 | 0.200 | 0.280 |  11.609 |   1.393 |   1.437 |   1.281 |   0.251 |   0.209 | 8.152e-04 | 5.253e-04 | 2.178e-04 | 1.754e+03 | 1.781e+02 | 2.221e+02 | 0.3529 | 0.1246 | 0.0890 |   rpm
   202802691 | 4622 |  208 |  149 | 2.301 | 0.420 | 0.588 | -0.400 | 0.500 | 0.600 |  10.922 |   9.248 |   4.371 |   0.994 |   0.268 |   0.122 | 6.085e-04 | 1.928e-03 | 5.261e-04 | 3.333e+03 | 2.936e+03 | 1.210e+03 | 0.5327 | 0.2364 | 0.1970 |   rpm
   202802744 | 4639 |  142 |  142 | 2.432 | 0.252 | 0.168 |  0.031 | 0.160 | 0.360 |  11.268 |   2.105 |   1.774 |   1.269 |   0.382 |   0.273 | 8.847e-04 | 9.133e-04 | 3.516e-04 | 1.562e+03 | 2.232e+02 | 2.313e+02 | 0.7727 | 0.1620 | 0.1620 |   rpm
   202802958 | 5769 |  365 |  365 | 4.387 | 0.126 | 0.378 | -0.217 | 0.250 | 0.650 |   0.983 |   0.530 |   0.132 |   0.944 |   0.079 |   0.095 | 8.727e-01 | 4.331e-01 | 6.323e-01 | 2.698e+02 | 1.404e+02 | 4.436e+01 | 0.5089 | 0.2244 | 0.1870 |   rpm
   202803455 | 4353 |  319 |  266 | 1.464 | 0.858 | 0.330 | -0.532 | 0.450 | 0.630 |  27.408 |  12.760 |  15.587 |   0.946 |   0.203 |   0.078 | 3.962e-05 | 5.123e-04 | 2.765e-05 | 6.849e+03 | 3.212e+03 | 3.910e+03 | 1.7988 | 0.4512 | 0.5264 |   rpm
   202803548 | 6579 |  327 |  273 | 4.187 | 0.085 | 0.119 |  0.030 | 0.120 | 0.120 |   1.567 |   0.261 |   0.265 |   1.394 |   0.102 |   0.184 | 3.576e-01 | 1.534e-01 | 1.246e-01 | 5.819e+02 | 1.065e+02 | 9.004e+01 | 0.2334 | 0.1392 | 0.0696 |   rpm
   202804648 | 4684 |  247 |  137 | 2.995 | 1.512 | 0.840 | -0.254 | 0.360 | 0.720 |   4.980 |   7.386 |   4.306 |   0.942 |   0.208 |   0.208 | 3.801e-03 | 1.147e-01 | 3.585e-03 | 8.988e+02 | 1.146e+03 | 7.738e+02 | 0.3990 | 0.2030 | 0.1450 |   rpm
   202804658 | 4418 |  107 |  323 | 2.103 | 0.192 | 0.992 | -0.073 | 0.090 | 0.480 |  17.005 |  20.577 |   4.900 |   1.110 |   0.480 |   0.192 | 2.399e-04 | 3.021e-04 | 2.307e-04 | 2.080e+03 | 3.451e+03 | 5.786e+02 | 1.6688 | 0.2142 | 0.5814 |   rpm
   202804828 | 6465 |  473 |  338 | 4.053 | 0.200 | 0.240 |  0.073 | 0.120 | 0.150 |   1.844 |   0.690 |   0.502 |   1.454 |   0.240 |   0.240 | 2.036e-01 | 2.419e-01 | 1.240e-01 | 6.671e+02 | 2.752e+02 | 1.669e+02 | 0.3635 | 0.2198 | 0.1570 |   rpm
   202804882 | 4718 |   47 |  245 | 2.342 | 0.020 | 0.020 | -0.249 | 0.050 | 0.060 |  11.976 |   0.518 |   0.240 |   1.152 |   0.023 |   0.023 | 6.720e-04 | 4.032e-05 | 4.032e-05 | 6.696e+02 | 2.676e+02 | 2.009e+01 | 1.4066 | 0.0010 | 0.1324 |   rpm
   202805113 | 4275 |  381 |  381 | 1.789 | 0.720 | 0.864 | -0.094 | 0.250 | 0.450 |  20.362 |  26.285 |  10.157 |   1.143 |   0.448 |   0.224 | 7.720e-05 | 1.252e-03 | 6.999e-05 | 2.115e+03 | 2.785e+03 | 1.065e+03 | 1.1291 | 0.6120 | 0.6120 |   rpm
   202805114 | 4203 |  305 |  191 | 1.323 | 0.540 | 0.135 | -0.557 | 0.490 | 0.350 |  33.799 |   5.820 |  15.319 |   0.946 |   0.092 |   0.046 | 2.290e-05 | 1.577e-04 | 9.538e-06 | 8.557e+03 | 1.245e+03 | 4.335e+03 | 0.6184 | 0.5080 | 0.2540 |   rpm
   202805263 | 3969 |  121 |   97 | 0.864 | 0.695 | 0.973 | -0.632 | 0.640 | 0.320 |  53.224 | 120.200 |  25.612 |   0.945 |   0.285 |   0.055 | 4.906e-06 | 4.195e-05 | 4.774e-06 | 2.754e+03 | 4.450e+03 | 1.244e+03 | 0.5124 | 0.1810 | 0.1810 |   rpm
   202805501 | 7587 |  558 |  398 | 3.996 | 0.170 | 0.204 |  0.067 | 0.120 | 0.120 |   2.112 |   0.766 |   0.480 |   1.826 |   0.361 |   0.258 | 1.629e-01 | 1.475e-01 | 8.776e-02 | 6.944e+02 | 2.650e+02 | 1.640e+02 | 0.3385 | 0.1952 | 0.1464 |   rpm
   202805654 | 4283 |  329 |  527 | 1.419 | 0.972 | 0.810 | -0.218 | 0.400 | 0.480 |  24.569 |  35.050 |  14.444 |   1.021 |   0.390 |   0.103 | 3.185e-05 | 4.846e-04 | 2.988e-05 | 3.344e+03 | 5.724e+03 | 1.888e+03 | 1.0630 | 0.5100 | 0.8160 |   rpm
   202805945 | 5324 |  393 |  281 | 3.935 | 0.576 | 0.576 | -0.237 | 0.300 | 0.780 |   1.698 |   1.352 |   0.920 |   0.938 |   0.132 |   0.094 | 2.127e-01 | 1.180e+00 | 1.889e-01 | 4.971e+02 | 4.624e+02 | 2.396e+02 | 0.4286 | 0.2912 | 0.2080 |   rpm
   202806211 | 4769 |  352 |  220 | 2.542 | 0.819 | 0.378 | -0.310 | 0.400 | 0.720 |   8.452 |   4.519 |   4.863 |   1.038 |   0.211 |   0.181 | 1.176e-03 | 1.963e-02 | 7.864e-04 | 2.621e+03 | 1.525e+03 | 1.490e+03 | 0.8836 | 0.4060 | 0.2900 |   rpm
   202806355 | 4659 |  324 |  270 | 2.237 | 1.274 | 0.490 | -0.560 | 0.560 | 0.480 |  11.469 |   7.565 |   8.396 |   0.922 |   0.133 |   0.051 | 5.723e-04 | 3.957e-02 | 4.607e-04 | 5.586e+03 | 3.727e+03 | 4.107e+03 | 0.4614 | 0.3402 | 0.1890 |   rpm
   202806739 | 3756 |  138 |  166 | 0.565 | 0.165 | 0.165 | -0.525 | 0.300 | 0.250 |  80.330 |  19.872 |  13.514 |   0.959 |   0.051 |   0.051 | 1.569e-06 | 1.253e-06 | 6.967e-07 | 1.003e+04 | 2.243e+03 | 1.553e+03 | 0.5702 | 0.2556 | 0.2130 |   rpm
   202806905 | 4712 |  191 |  229 | 4.638 | 0.056 | 0.040 | -0.108 | 0.160 | 0.280 |   0.675 |   0.066 |   0.079 |   0.733 |   0.066 |   0.099 | 2.321e+00 | 6.828e-01 | 3.905e-01 | 4.233e+02 | 5.274e+01 | 6.417e+01 | 0.2312 | 0.1926 | 0.1070 |   rpm
